loc,v(g),ev(g),iv(g),v,l,d,i,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,Label
23,1,1,1,463.64,0.2,4.9,94.62,126.21,20,1,0,0,7,30,47,42,1,0
39,2,1,2,731.44,0.09,10.72,68.23,435.61,28,0,9,0,8,25,78,67,3,0
31,2,1,1,582.96,0.06,17.87,32.61,578.91,27,0,2,0,13,16,76,44,3,0
41,4,1,3,919.66,0.05,21,43.79,1072.94,31,2,5,0,13,26,90,84,7,0
78,1,1,1,1286.99,0.04,22.67,56.78,1620.65,46,12,10,0,16,30,148,85,1,0
41,2,1,1,792.81,0.12,8.2,96.65,361.31,34,0,5,0,7,32,75,75,3,0
13,1,1,1,121.84,0.11,9,13.54,60.92,8,2,1,0,9,5,22,10,1,0
28,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
24,1,1,1,206.32,0.12,8.46,24.38,96.99,12,8,2,0,11,13,25,20,1,0
45,4,1,1,782.24,0.09,11.72,66.72,509.5,34,0,9,0,11,35,103,91,11,0
12,2,1,1,152.81,0.07,14.25,10.72,120.97,10,0,0,0,6,4,27,19,3,0
26,3,1,2,350.94,0.06,16.67,21.06,324.94,17,4,3,0,16,12,48,25,5,0
16,1,1,1,551.83,0.17,6.06,91.05,185.8,14,0,0,0,8,33,53,50,1,0
5,1,1,1,44.38,0.27,3.75,11.83,9.25,3,0,0,0,5,4,8,6,1,0
8,1,1,1,148.46,0.14,7,21.21,57.74,6,0,0,0,7,8,22,16,1,0
26,1,1,1,188,0.11,9.5,19.79,99.22,9,9,6,0,8,8,28,19,1,0
17,2,1,1,283.67,0.04,28,10.13,441.27,14,0,1,0,7,4,50,32,3,0
215,19,7,14,6685.77,0.02,65.18,102.58,24208.06,189,10,14,0,22,80,532,474,37,0
10,2,1,1,55.35,0.21,4.8,11.53,14.76,6,0,2,0,6,5,8,8,3,0
10,2,1,1,71.7,0.16,6.3,11.38,25.09,7,0,1,0,7,5,11,9,3,0
31,6,5,2,543.7,0.07,14.63,37.18,441.76,24,0,5,0,15,20,67,39,11,0
73,2,1,1,2109.67,0.03,35.71,59.07,4185.85,63,0,8,0,10,28,202,200,3,0
66,6,1,5,1044.08,0.03,31.03,33.65,1800.02,50,4,8,0,26,31,105,74,10,0
66,6,1,5,1018.62,0.03,29.2,34.88,1652.42,50,4,8,0,24,30,104,73,10,0
6,1,1,1,18.09,0.5,2,9.05,2,3,0,0,0,4,2,5,2,1,0
22,1,1,1,399.54,0.17,6,66.59,133.18,16,0,4,0,6,20,45,40,1,0
39,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
47,9,1,2,1270,0.03,30.38,41.8,2143.54,41,0,4,0,11,21,138,116,17,0
89,4,1,4,1487.52,0.12,8.07,184.32,666.92,71,6,10,0,8,57,132,115,7,0
133,4,1,4,4164.47,0.05,19.47,213.93,4503.8,120,0,11,0,14,105,312,292,7,0
7,1,1,1,41.36,0.17,6,6.89,13.79,4,0,0,0,4,2,10,6,1,0
5,1,1,1,41.51,0.33,3,13.84,6.92,3,0,0,0,6,5,7,5,1,0
16,1,1,1,187.65,0.25,4.04,46.46,42.1,13,0,1,0,5,13,24,21,1,0
8,1,1,1,89.69,0.12,8.25,10.87,41.11,5,0,1,0,6,4,16,11,1,0
37,7,1,4,605.4,0.04,24.89,24.32,837.3,30,1,4,0,22,19,70,43,10,0
19,1,1,1,196.46,0.03,30,6.55,327.43,16,0,1,0,4,2,46,30,1,0
9,2,1,1,96.21,0.18,5.57,17.27,29.78,7,0,0,0,6,7,13,13,3,0
48,8,3,7,610.38,0.07,15.38,39.7,521.37,29,7,9,1,15,20,78,41,15,0
8,1,1,1,20.68,0.67,1.5,13.79,1.72,3,2,1,0,3,3,5,3,1,0
6,2,1,1,51.89,0.15,6.67,7.78,19.22,4,0,0,0,8,3,10,5,3,0
5,1,1,1,60.94,0.2,4.9,12.44,16.59,3,0,0,0,7,5,10,7,1,0
27,1,1,1,567.11,0.04,22.4,25.32,705.74,19,0,6,0,8,10,80,56,1,0
27,1,1,1,226.18,0.14,7.31,30.95,91.82,9,11,5,0,10,13,31,19,1,0
7,1,1,1,41.21,0.32,3.12,13.19,7.15,5,0,0,0,5,4,8,5,1,0
8,2,1,1,58.81,0.14,7,8.4,22.87,6,0,0,0,7,4,9,8,3,0
7,1,1,1,44.92,0.25,4,11.23,9.98,4,1,0,0,4,3,10,6,1,0
7,1,1,1,51,0.42,2.4,21.25,6.8,5,0,0,0,3,5,9,8,1,0
19,2,1,2,215.22,0.14,7.38,29.14,88.3,13,1,3,0,8,13,25,24,3,0
272,23,4,15,6549.22,0.01,120.53,54.34,43852.98,203,8,59,0,20,38,660,458,45,0
10,1,1,1,126.71,0.18,5.63,22.53,39.6,5,0,3,0,9,8,21,10,1,0
19,2,1,1,232.25,0.08,13,17.87,167.74,14,0,3,0,7,7,35,26,3,0
19,1,1,1,202.88,0.07,15,13.53,169.06,13,0,4,0,5,4,40,24,1,0
17,1,1,1,216.64,0.36,2.79,77.77,33.53,14,0,1,0,3,14,27,26,1,0
7,1,1,1,103.87,0.07,15,6.92,86.56,5,0,0,0,5,2,25,12,1,0
14,3,1,3,157.17,0.09,11,14.29,96.05,11,0,1,0,11,8,21,16,5,0
16,5,1,5,266.27,0.06,18.18,14.65,268.96,13,0,1,0,16,11,31,25,9,0
28,3,1,1,302.53,0.09,11,27.5,184.88,17,4,5,0,8,12,37,33,5,0
18,2,1,2,182.84,0.18,5.71,32,58.04,13,0,3,0,8,14,21,20,3,0
33,5,1,1,423.04,0.05,19.5,21.69,458.29,28,0,2,0,13,13,51,39,9,0
39,3,1,2,803.09,0.07,13.55,59.28,604.47,31,0,6,0,12,31,78,70,5,0
81,4,1,3,875,0.04,24.29,36.02,1180.74,56,0,23,0,13,19,104,71,7,0
12,1,1,1,204.37,0.15,6.65,30.73,75.5,10,0,0,0,7,10,31,19,1,0
14,2,1,1,102.8,0.15,6.67,15.42,38.07,9,0,3,0,8,6,17,10,3,0
11,2,1,2,78.87,0.18,5.5,14.34,24.1,8,0,1,0,6,6,11,11,3,0
8,1,1,1,72.91,0.14,7,10.42,28.35,5,0,1,0,6,3,16,7,1,0
213,1,1,1,8500.69,0.02,43.64,194.78,20610.79,144,25,42,0,13,84,724,564,1,0
24,1,1,1,399.54,0.17,6,66.59,133.18,16,0,6,0,6,20,45,40,1,0
8,1,1,1,103.61,0.21,4.71,21.98,27.14,5,0,1,0,6,7,17,11,1,0
141,3,1,3,2467.19,0.02,65.05,37.93,8916.51,103,6,30,0,12,19,292,206,5,0
20,4,1,1,274.13,0.06,17.5,15.66,266.51,16,0,2,0,7,7,37,35,7,0
14,1,1,1,154.15,0.1,10.5,14.68,89.92,2,3,1,6,7,5,28,15,1,0
6,1,1,1,53.34,0.13,7.5,7.11,22.22,4,0,0,0,5,2,13,6,1,0
14,1,1,1,177.52,0.06,16,11.09,157.79,9,0,3,0,6,3,40,16,1,0
16,1,1,1,268,0.05,20.9,12.82,311.18,10,0,4,0,11,5,48,19,1,0
27,2,1,2,615.34,0.04,24.23,25.4,828.34,19,1,5,0,15,13,86,42,3,0
382,11,1,11,10874.14,0.02,45.32,239.92,27381.49,287,41,52,0,20,154,763,698,21,0
30,1,1,1,451.79,0.17,5.74,78.72,144.05,20,1,7,0,6,23,49,44,1,0
10,2,1,1,97.67,0.19,5.25,18.6,28.49,7,0,1,0,7,8,13,12,3,0
6,1,1,1,36.5,0.44,2.25,16.21,4.56,4,0,0,0,3,4,7,6,1,0
34,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
34,3,1,2,645.97,0.06,15.71,41.12,563.73,23,2,2,4,13,24,66,58,5,0
34,3,1,2,655.99,0.06,16.92,38.78,616.51,26,2,2,4,14,24,67,58,5,0
22,1,1,1,359.43,0.04,23.25,15.46,464.27,16,3,1,0,9,6,61,31,1,0
18,1,1,1,356.32,0.06,18,19.8,356.32,16,0,0,0,6,5,73,30,1,0
42,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
31,3,1,2,353.04,0.06,16,22.07,313.82,21,5,3,0,12,12,45,32,5,0
33,4,1,2,529.66,0.07,14.29,37.08,420.37,28,0,5,0,12,21,55,50,7,0
26,3,1,1,328.76,0.1,10.33,31.82,188.73,15,4,5,0,12,18,36,31,5,0
32,3,1,3,349.77,0.16,6.1,57.38,118.44,24,3,3,0,8,21,40,32,5,0
57,4,1,4,830.42,0.07,14.69,56.53,677.7,34,17,4,0,12,29,84,71,7,0
5,1,1,1,11.61,0.67,1.5,7.74,0.97,2,0,1,0,3,2,3,2,1,0
14,2,1,2,162.52,0.22,4.62,35.21,41.67,11,0,0,0,8,13,22,15,3,0
70,15,12,13,1305.4,0.05,19.26,67.79,1396.54,63,0,4,0,15,37,134,95,29,0
5,1,1,1,38.04,0.25,4,9.51,8.45,3,0,0,0,6,3,8,4,1,0
67,3,1,3,1357.07,0.02,66.3,20.47,4998.54,46,0,13,1,13,10,198,102,5,0
8,2,1,2,36.54,0.33,3,12.18,6.09,5,1,0,0,6,4,7,4,3,0
80,8,1,4,1810.8,0.04,27.91,64.87,2807.92,66,0,12,0,13,34,180,146,15,0
53,11,9,9,969.07,0.06,17,57,915.24,46,0,4,0,17,35,100,70,21,0
11,2,1,2,151.24,0.1,10.08,15,84.72,7,0,2,0,11,6,26,11,3,0
126,19,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
89,17,14,10,2062.46,0.03,28.99,71.15,3321.62,70,7,10,0,21,46,213,127,33,0
129,23,11,17,2699.13,0.03,36.24,74.49,5433.71,109,1,19,0,31,74,229,173,45,0
33,2,1,2,166.91,0.12,8.67,19.26,80.36,8,13,8,2,12,9,25,13,3,0
26,4,1,4,128.93,0.31,3.25,39.67,23.28,21,2,1,0,5,10,20,13,7,0
23,2,1,2,185.84,0.32,3.17,58.69,32.68,16,0,5,0,5,15,24,19,3,0
29,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
41,7,1,4,546.99,0.04,24.28,22.53,737.76,28,11,2,0,19,18,59,46,13,0
72,13,8,12,1352.68,0.04,27.19,49.74,2043.47,59,5,8,0,21,39,128,101,25,0
37,4,1,4,351.52,0.08,13.3,26.43,259.74,27,3,3,0,7,10,48,38,7,0
27,3,1,1,288.86,0.05,19.25,15.01,308.92,18,3,3,0,11,8,40,28,5,0
41,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
50,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
38,6,5,2,510.28,0.05,20.8,24.53,589.66,31,0,4,0,16,15,64,39,11,0
42,7,6,2,565,0.05,21.5,26.28,674.86,35,0,4,0,16,16,70,43,13,0
52,3,1,3,641.69,0.08,13,49.36,463.44,32,11,7,0,14,28,67,52,5,0
18,4,1,1,147.15,0.06,15.6,9.43,127.53,11,1,2,0,12,5,23,13,7,0
157,10,1,8,2532,0.02,55.08,45.97,7747.77,114,19,20,0,26,38,261,161,19,0
30,4,1,2,420.69,0.05,18.67,22.54,436.27,20,1,5,0,14,9,69,24,7,0
27,3,1,3,451.32,0.06,16.65,27.11,417.47,20,0,3,0,18,20,49,37,5,0
19,3,1,1,121.84,0.1,9.9,12.31,67.01,15,0,2,0,9,5,21,11,5,0
192,21,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
23,5,1,2,241.58,0.06,17.06,14.16,229,17,0,4,0,13,8,34,21,9,0
263,17,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
312,62,57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
38,8,5,1,427.5,0.04,27.62,15.48,656.1,22,3,7,1,17,12,49,39,15,0
58,4,4,2,1589.96,0.05,19.38,82.06,1711.41,53,1,2,0,15,48,142,124,7,0
11,2,1,1,140.87,0.08,12.6,11.18,98.61,8,0,1,0,9,5,23,14,3,0
58,10,6,5,1048.21,0.04,24.86,42.17,1447.53,45,5,6,0,16,28,105,87,19,0
56,7,5,4,944.28,0.05,22.1,42.73,1159.37,39,5,9,1,17,30,92,78,13,0
11,1,1,1,196.2,0.15,6.65,29.5,72.48,9,0,0,0,7,10,29,19,1,0
28,5,1,5,659.92,0.06,18.11,36.44,663.9,24,0,2,0,17,23,75,49,9,0
52,16,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
10,2,1,1,78.14,0.19,5.25,14.88,22.79,7,0,1,0,9,6,13,7,3,0
16,3,3,3,144.43,0.09,11.14,12.96,89.41,11,0,3,0,12,7,21,13,5,0
10,3,3,2,125.34,0.11,9,13.93,62.67,7,0,1,0,12,8,17,12,5,0
47,6,4,5,945.11,0.05,22.12,42.72,1161.49,39,0,6,0,20,33,92,73,11,0
46,6,4,5,783.2,0.04,22.59,34.67,983.03,36,0,8,0,20,27,80,61,11,0
62,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
54,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
7,2,1,1,53.77,0.24,4.2,12.8,12.55,5,0,0,0,7,5,9,6,3,0
8,2,1,1,53.15,0.21,4.67,11.39,13.78,6,0,0,0,7,3,12,4,3,0
67,15,14,1,559.82,0.03,30.88,18.13,960.25,39,24,1,1,19,12,74,39,29,0
86,16,16,5,1421.68,0.02,48.19,29.5,3806.19,66,4,11,2,22,21,170,92,31,0
15,8,8,1,254.19,0.06,17.5,14.53,247.13,12,0,1,0,14,8,37,20,15,0
146,12,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
67,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
47,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
7,2,1,1,25.27,0.5,2,12.63,2.81,5,0,0,0,4,3,6,3,3,0
42,9,9,7,1202.14,0.03,29.73,40.44,1985.26,34,0,8,0,19,31,116,97,17,0
37,10,10,5,665.96,0.04,25.26,26.36,934.68,26,6,5,0,20,19,78,48,19,0
14,2,1,1,87.57,0.2,5,17.51,24.32,12,0,0,0,10,8,13,8,3,0
17,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
21,4,1,1,174.17,0.07,14.57,11.95,140.99,17,0,2,0,12,7,24,17,7,0
21,2,1,1,175,0.12,8.5,20.59,82.64,19,0,0,0,17,15,20,15,3,0
5,2,1,1,76.15,0.14,7.2,10.58,30.46,5,0,0,0,9,5,12,8,3,0
11,2,1,1,46.51,0.33,3,15.5,7.75,9,0,0,0,6,4,10,4,3,0
7,2,1,1,34.87,0.4,2.5,13.95,4.84,5,0,0,0,5,4,7,4,3,0
20,6,5,1,258.51,0.05,18.89,13.69,271.29,16,0,2,0,17,9,35,20,11,0
12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
15,3,3,1,138.97,0.08,11.92,11.66,92.01,14,0,1,0,11,6,21,13,5,0
12,2,1,1,64.73,0.25,4,16.18,14.38,10,0,0,0,8,6,11,6,3,0
24,4,1,3,283.28,0.06,15.75,17.99,247.87,22,0,0,0,15,10,40,21,7,0
15,3,3,1,100,0.12,8.33,12,46.3,10,0,2,0,10,6,15,10,5,0
5,1,1,1,33.22,0.29,3.5,9.49,6.46,3,0,0,0,7,3,7,3,1,0
19,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
20,3,1,2,240,0.11,9,26.67,120,18,0,0,0,16,16,30,18,4,0
8,1,1,1,39.86,0.27,3.75,10.63,8.3,4,0,2,0,6,4,7,5,1,0
15,7,7,1,327.09,0.04,24.75,13.22,449.75,14,0,1,0,11,8,41,36,13,0
12,4,4,1,75.28,0.25,4,18.82,16.73,10,0,0,0,6,6,13,8,7,0
12,2,1,1,62.91,0.25,4,15.73,13.98,10,0,0,0,8,5,12,5,3,0
17,21,21,7,1000.75,0.01,69.09,14.48,3841.25,16,0,1,0,20,11,126,76,41,0
7,4,4,4,68.11,0.1,10.5,6.49,39.73,5,0,0,0,9,3,12,7,7,0
13,2,1,2,110.36,0.29,3.5,31.53,21.46,11,0,0,0,7,10,17,10,3,0
33,3,1,2,408.6,0.07,15,27.24,340.5,29,0,2,0,27,27,41,30,4,0
24,5,5,3,393.5,0.05,19.08,20.63,417.04,19,0,2,0,16,13,50,31,9,0
25,7,7,2,372.92,0.05,21.75,17.15,450.62,20,0,2,0,18,12,47,29,13,0
27,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
12,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
11,3,3,2,228.33,0.09,11.08,20.61,140.51,8,0,1,0,16,13,29,18,5,0
14,3,3,2,77.71,0.14,7.2,10.79,31.08,10,0,2,0,8,5,12,9,5,0
31,13,13,2,504.02,0.05,21.25,23.72,595.02,25,0,4,0,15,12,74,34,25,0
5,2,1,1,53.77,0.33,3,17.92,8.96,3,0,0,0,6,6,9,6,3,0
150,14,5,9,2480.31,0.03,36.75,67.49,5063.97,119,12,12,0,24,48,255,147,27,0
7,2,1,1,55.51,0.21,4.8,11.56,14.8,3,1,1,0,8,5,9,6,3,0
16,8,8,7,257.83,0.1,9.62,26.82,137.74,11,2,1,0,10,13,32,25,15,0
15,4,3,1,123.19,0.09,11.14,11.06,76.26,11,0,2,0,12,7,16,13,7,0
13,3,3,1,106.27,0.11,9.17,11.59,54.12,10,0,1,0,11,6,16,10,5,0
24,7,7,1,280.93,0.06,17.11,16.42,267.05,18,0,4,0,11,9,37,28,13,0
80,11,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
12,2,1,2,76.15,0.16,6.3,12.09,26.65,8,0,2,0,9,5,13,7,3,0
49,14,6,4,666.46,0.03,35.71,18.66,1322.34,34,3,5,4,20,14,81,50,27,0
30,9,9,1,388.64,0.06,15.4,25.24,332.5,20,0,8,0,14,15,47,33,17,0
13,4,4,1,97.67,0.11,9,10.85,48.84,10,0,1,0,10,5,16,9,7,0
48,5,1,5,1015.45,0.05,20.57,49.36,1160.52,40,0,6,0,16,28,114,72,6,0
32,11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
38,11,9,6,713.14,0.04,26,27.43,1030.08,33,0,3,0,20,20,82,52,21,0
32,11,9,4,591.02,0.06,16.92,34.92,555.66,27,0,5,0,20,26,63,44,21,0
38,9,1,4,557.19,0.05,19.86,28.05,614.87,27,1,7,1,19,22,59,46,17,0
55,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
13,4,1,1,102.19,0.11,9.17,11.15,52.04,8,1,2,0,11,6,15,10,7,0
15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
42,20,18,7,925.42,0.03,33.75,27.42,1735.16,36,1,2,0,20,16,125,54,36,0
14,2,1,1,252.17,0.08,12.6,20.01,176.52,9,0,3,0,14,10,37,18,3,0
20,4,4,3,312.48,0.06,16.67,18.75,289.33,15,0,3,0,16,12,40,25,7,0
18,2,1,1,118.54,0.15,6.75,17.56,44.45,10,0,4,0,9,8,17,12,3,0
38,11,1,4,743.75,0.05,19,39.14,785.07,28,4,2,1,14,21,88,57,21,0
40,19,18,10,1014.71,0.05,20.88,48.6,1177.07,28,5,4,0,18,25,129,58,37,0
12,2,1,2,88,0.18,5.5,16,26.89,7,0,2,0,11,5,17,5,3,0
89,9,1,4,1044.39,0.03,29.5,35.4,1711.64,74,0,12,0,24,24,128,59,14,0
22,2,1,2,224.66,0.18,5.7,39.41,71.14,15,0,3,1,9,15,30,19,3,0
34,4,1,4,427.35,0.08,12.24,34.92,290.52,22,1,8,0,15,19,53,31,7,0
32,4,4,4,408.42,0.09,11.07,36.89,251.21,23,1,5,0,15,21,48,31,7,0
28,2,1,2,436.71,0.06,15.5,28.18,376.06,17,2,6,0,15,15,58,31,3,0
26,2,1,2,283.28,0.15,6.47,43.79,101.8,18,0,4,1,9,16,38,23,3,0
43,1,1,1,677.07,0.12,8.59,78.8,323.21,26,3,11,0,8,27,74,58,1,0
14,1,1,1,221.65,0.26,3.88,57.09,47.81,8,0,3,0,6,17,27,22,1,0
15,1,1,1,288.85,0.21,4.67,61.9,74.89,10,0,3,0,6,18,35,28,1,0
59,4,1,4,792.97,0.08,12.43,63.8,547.53,40,0,12,4,12,28,91,58,7,0
15,3,1,2,199.04,0.16,6.43,30.96,71.08,10,0,3,0,9,14,24,20,5,0
17,3,3,2,125.34,0.11,9,13.93,62.67,12,0,3,0,12,8,17,12,5,0
9,1,1,1,41.21,0.42,2.4,17.17,5.49,3,2,2,0,4,5,7,6,1,0
9,1,1,1,23.26,0.5,2,11.63,2.58,3,2,2,0,3,3,5,4,1,0
74,8,8,5,866.52,0.06,17.03,50.87,819.93,48,14,9,0,16,31,90,66,15,0
63,8,8,5,866.52,0.06,17.03,50.87,819.93,45,6,9,0,16,31,90,66,15,0
10,1,1,1,56.47,0.38,2.67,21.18,8.37,5,0,3,0,4,6,9,8,1,0
143,16,7,14,3045.39,0.03,34.33,88.72,5807.72,102,12,18,8,21,52,322,170,31,0
19,2,1,1,126.71,0.13,7.86,16.12,55.31,11,0,5,0,10,7,20,11,3,0
62,6,4,5,1151.35,0.04,23.63,48.73,1511.14,46,2,10,2,18,32,120,84,11,0
223,27,1,27,4604.44,0.02,57.02,80.75,14586.05,181,6,34,0,46,96,406,238,36,0
74,6,4,4,1505.05,0.03,35.83,42,2996.17,61,1,9,0,30,36,163,86,11,0
79,6,1,6,1554,0.05,19.71,78.83,1701.87,70,1,6,0,17,47,150,109,10,0
18,2,1,2,165.67,0.13,7.65,21.66,70.41,13,0,3,0,9,10,22,17,3,0
9,2,1,2,93.77,0.19,5.14,18.23,26.79,7,0,0,0,8,7,15,9,3,0
10,2,1,2,93.77,0.19,5.14,18.23,26.79,8,0,0,0,8,7,15,9,3,0
72,13,11,8,1150.98,0.04,27.45,41.93,1755.34,29,20,18,2,23,31,126,74,25,0
34,2,1,2,562.62,0.07,14,40.19,437.59,31,0,1,0,14,23,62,46,3,0
17,2,1,2,44.97,0.33,3,14.99,7.5,9,0,6,0,6,5,8,5,3,0
123,27,15,7,4334.76,0.02,50.68,85.53,12205.62,113,0,7,1,28,79,357,286,53,0
12,2,1,2,245.27,0.13,7.62,32.21,103.77,12,0,0,0,9,13,33,22,3,0
22,7,5,4,524.01,0.05,22,23.82,640.46,16,0,4,0,17,17,59,44,13,0
13,3,1,2,209.59,0.08,12.6,16.63,146.72,9,0,2,0,12,10,26,21,5,0
24,5,1,5,450.83,0.04,23.68,19.04,593.06,21,0,1,0,17,14,52,39,9,0
11,2,1,2,75.28,0.22,4.5,16.73,18.82,8,0,1,0,6,6,12,9,3,0
23,5,1,5,396.34,0.05,21.25,18.65,467.9,20,0,1,0,17,14,45,35,9,0
26,6,3,5,456.47,0.04,28.05,16.27,711.33,21,1,2,0,17,10,63,33,11,0
18,6,5,3,1112.28,0.03,33.15,33.56,2048.27,13,0,2,1,23,17,160,49,11,0
25,6,1,6,625.5,0.05,19.58,31.94,680.53,18,1,4,0,15,18,77,47,11,0
15,6,5,3,1014.8,0.03,31.63,32.09,1782.94,10,0,2,1,23,16,148,44,11,0
17,8,7,4,493.48,0.04,24.07,20.5,659.81,12,0,3,0,19,15,59,38,15,0
33,10,1,7,739.74,0.03,30.59,24.18,1257.08,26,0,5,0,20,17,90,52,19,0
15,6,5,3,1030.65,0.03,32.34,31.87,1851.96,10,0,2,1,23,16,150,45,11,0
77,14,1,4,1743.95,0.01,71.5,24.39,6927.36,62,5,8,0,26,24,177,132,27,0
13,3,1,2,171.9,0.08,13.22,13,126.27,8,0,3,0,14,9,21,17,5,0
12,4,1,2,185.47,0.13,7.69,24.11,79.26,9,0,1,0,10,13,21,20,7,0
40,10,4,10,692.73,0.08,12.43,55.75,478.21,34,0,3,1,11,27,71,61,19,0
59,10,4,10,739.96,0.08,12.43,59.55,510.81,54,0,3,0,11,27,80,61,19,0
8,2,1,2,104,0.23,4.28,24.31,24.72,4,0,2,0,7,9,15,11,3,0
10,1,1,1,59.21,0.21,4.8,12.33,15.79,6,0,2,0,8,5,10,6,1,0
47,12,4,5,683.16,0.02,46.67,14.64,1771.15,36,4,5,0,15,9,93,56,23,0
17,2,1,2,241.48,0.15,6.75,35.77,90.56,14,0,1,0,9,16,28,24,3,0
12,1,1,1,108.42,0.1,10.4,10.42,62.64,6,1,3,0,13,5,18,8,1,0
21,3,1,3,112.59,0.18,5.5,20.47,34.4,11,6,2,0,9,9,16,11,5,0
11,3,1,3,166.91,0.11,9.33,17.88,86.54,7,0,1,0,12,9,24,14,5,0
91,23,15,14,1607.09,0.04,23.01,69.84,2054.44,66,15,6,2,21,47,161,103,45,0
45,12,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
34,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
74,16,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
95,16,8,7,1685.95,0.04,27.15,62.1,2542.88,83,0,10,2,22,47,160,116,31,0
11,1,1,1,133.44,0.29,3.5,38.13,25.95,4,4,1,0,6,12,18,14,1,0
26,3,1,3,477.51,0.12,8.45,56.52,224.12,14,3,7,0,14,29,53,35,5,0
28,5,3,3,346.38,0.09,11.63,29.78,223.83,17,2,4,3,17,19,41,26,9,0
17,4,1,1,121.11,0.13,7.5,16.14,50.46,13,0,2,0,9,6,21,10,5,0
55,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
77,8,1,8,2519.18,0.05,21.99,114.58,3077,67,0,10,0,18,70,219,171,15,0
106,23,1,5,1405.32,0.02,40.62,34.59,3171.73,56,31,14,3,26,24,174,75,43,0
15,3,1,3,233.83,0.1,10.05,23.28,130.5,9,0,4,0,13,11,34,17,5,0
33,4,3,3,528.81,0.03,28.59,18.5,839.95,23,0,7,0,17,11,73,37,7,0
44,6,1,2,668.72,0.03,37.33,17.91,1386.97,33,0,8,0,16,9,102,42,11,0
38,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
5,1,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0
17,2,1,2,400.08,0.1,9.75,41.03,216.71,14,0,1,0,13,22,45,33,3,0
19,2,1,2,175.69,0.19,5.23,33.59,51.06,13,0,3,1,8,13,23,17,3,0
19,3,1,3,390.71,0.09,11.05,35.37,239.8,14,0,3,0,16,21,46,29,5,0
32,5,1,5,613.11,0.07,14.69,41.74,500.28,26,0,4,0,15,24,69,47,9,0
9,2,1,2,68.53,0.19,5.33,12.85,20.31,5,0,2,0,8,6,10,8,3,0
26,3,1,3,333.67,0.11,9.33,35.75,173.01,22,0,2,0,12,18,40,28,4,0
52,6,1,6,1500.48,0.05,21.06,71.26,1755.29,45,0,7,0,17,44,144,109,11,0
47,8,1,2,1591.26,0.01,80.5,19.77,7116.45,44,0,1,0,23,17,180,119,13,0
7,1,1,1,100,0.2,5,20,27.78,4,0,1,0,8,8,15,10,1,0
45,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
75,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
86,10,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
29,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
124,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
30,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
50,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
30,4,1,4,407,0.09,11.55,35.24,261.16,26,0,2,0,14,20,47,33,6,0
117,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
176,24,3,23,4281.93,0.02,58.68,72.98,13958.25,150,4,20,0,21,51,409,285,47,0
